"","Item_Identifier","Outlet_Identifier","Iten_Outlet_Sales"
"5103","FDU03","OUT010",2200.13693860305
"5104","FDA33","OUT027",2200.13693860305
"5105","NCW53","OUT035",2357.09845
"5106","NCC55","OUT017",782.9808
"5107","FDP52","OUT019",2200.13693860305
"5108","FDE39","OUT049",2741.0986
"5109","FDB44","OUT035",2690.99715
"5110","FDG59","OUT013",530.9755
"5111","FDI05","OUT013",1529.78646666667
"5112","FDF59","OUT045",1222.85266666667
"5113","FDM39","OUT019",358.2004
"5114","FDB14","OUT013",2081.73466666667
"5115","NCS05","OUT019",2200.13693860305
"5116","DRJ35","OUT045",706.857666666667
"5117","FDO31","OUT019",2200.13693860305
"5118","FDA31","OUT046",2365.80933333333
"5119","FDX40","OUT049",664.20208
"5120","FDW56","OUT045",4489.71133333333
"5121","FDH09","OUT018",2200.13693860305
"5122","FDA52","OUT019",2200.13693860305
"5123","FDF20","OUT019",394.1536
"5124","FDE40","OUT046",1021.6701
"5125","NCU17","OUT046",1894.73364
"5126","NCP14","OUT035",2456.4691
"5127","FDN25","OUT027",2200.13693860305
"5128","FDU39","OUT049",1007.3554
"5129","NCM05","OUT017",5991.31226666667
"5130","FDU07","OUT017",2357.73096
"5131","FDF28","OUT049",1556.3075
"5132","FDR57","OUT049",2121.2388
"5133","FDJ33","OUT013",2217.114
"5134","DRH23","OUT035",967.0745
"5135","FDQ52","OUT046",4408.09535
"5136","DRK13","OUT035",3819.3617
"5137","FDP09","OUT046",4353.9991
"5138","FDR08","OUT027",2200.13693860305
"5139","FDV50","OUT045",1724.422
"5140","FDT13","OUT049",3768.428
"5141","FDJ27","OUT027",2200.13693860305
"5142","FDH21","OUT046",2258.0607
"5143","FDW14","OUT027",2200.13693860305
"5144","FDL52","OUT049",771.6622
"5145","FDW28","OUT017",2348.9424
"5146","FDL40","OUT049",1029.77066666667
"5147","FDE24","OUT046",1614.78693333333
"5148","FDX35","OUT049",3927.8871
"5149","FDP46","OUT017",1917.504
"5150","FDX56","OUT045",4624.42486666667
"5151","FDQ45","OUT049",2511.3976
"5152","FDK50","OUT027",2200.13693860305
"5153","FDY26","OUT045",5716.5588
"5154","FDQ09","OUT017",1583.77175
"5155","FDN39","OUT049",2306.997
"5156","FDP13","OUT017",878.856
"5157","FDR51","OUT013",2558.0036
"5158","FDZ49","OUT010",2200.13693860305
"5159","FDL28","OUT018",2200.13693860305
"5160","FDZ10","OUT035",2192.70133333333
"5161","FDK38","OUT013",1818.79915
"5162","DRL49","OUT027",2200.13693860305
"5163","FDR15","OUT013",2264.91844
"5164","FDQ24","OUT035",5117.3388
"5165","FDD56","OUT013",3064.3445
"5166","NCR42","OUT046",149.805
"5167","FDH52","OUT045",866.8716
"5168","FDH57","OUT019",263.6568
"5169","FDR15","OUT010",310.2628
"5170","FDJ34","OUT035",2034.019
"5171","FDW37","OUT035",1358.232
"5172","FDQ23","OUT018",2200.13693860305
"5173","FDP34","OUT013",3650.80333333333
"5174","FDE04","OUT027",2200.13693860305
"5175","FDC48","OUT045",1733.7432
"5176","FDA47","OUT019",2200.13693860305
"5177","FDI35","OUT018",2200.13693860305
"5178","NCV05","OUT013",2111.02986666667
"5179","FDR28","OUT045",2854.6175
"5180","FDH31","OUT017",1091.2462
"5181","FDP59","OUT019",207.7296
"5182","FDS19","OUT018",2200.13693860305
"5183","FDM60","OUT045",700.58805
"5184","FDJ44","OUT018",2200.13693860305
"5185","DRH51","OUT017",849.5608
"5186","DRC25","OUT017",1660.5052
"5187","DRE25","OUT013",1514.695
"5188","NCX05","OUT049",1882.5495
"5189","FDR11","OUT017",2527.21035
"5190","DRP47","OUT045",3785.073
"5191","DRC49","OUT019",2200.13693860305
"5192","FDQ47","OUT027",2200.13693860305
"5193","FDL20","OUT013",2001.3948
"5194","FDM34","OUT035",1967.439
"5195","NCN55","OUT013",4266.27995
"5196","FDD41","OUT035",1651.58348
"5197","FDE52","OUT049",2200.13693860305
"5198","NCT18","OUT019",2200.13693860305
"5199","FDJ32","OUT018",2200.13693860305
"5200","FDE16","OUT046",4793.0942
"5201","FDZ09","OUT045",3177.46392
"5202","DRZ11","OUT046",1733.7432
"5203","FDK41","OUT049",920.40192
"5204","FDE56","OUT049",1300.3074
"5205","FDH34","OUT013",4272.4386
"5206","DRI49","OUT013",1489.17266666667
"5207","DRI59","OUT046",4697.8848
"5208","DRC36","OUT049",2320.14655
"5209","FDS15","OUT019",215.7192
"5210","FDI07","OUT018",2200.13693860305
"5211","FDZ15","OUT018",2200.13693860305
"5212","NCX41","OUT027",2200.13693860305
"5213","NCO29","OUT019",2200.13693860305
"5214","FDF57","OUT013",2624.84992
"5215","FDI33","OUT035",2120.73945
"5216","DRJ47","OUT049",1731.08
"5217","FDB34","OUT046",1678.98115
"5218","FDY22","OUT027",2200.13693860305
"5219","DRL11","OUT017",2735.1064
"5220","FDY46","OUT035",3274.0715
"5221","FDG17","OUT013",5253.4949
"5222","FDE52","OUT018",2200.13693860305
"5223","DRP47","OUT027",2200.13693860305
"5224","FDO01","OUT010",2200.13693860305
"5225","FDL09","OUT046",2181.1608
"5226","FDR57","OUT013",2121.2388
"5227","DRD37","OUT035",1137.1864
"5228","FDQ36","OUT027",2200.13693860305
"5229","FDL33","OUT049",2251.0698
"5230","FDL48","OUT045",524.91672
"5231","FDL28","OUT049",1958.1178
"5232","NCN29","OUT046",421.229466666667
"5233","FDO13","OUT035",2096.77065
"5234","FDB38","OUT045",2876.256
"5235","FDI36","OUT035",593.2278
"5236","FDI58","OUT035",1468.089
"5237","FDH22","OUT018",2200.13693860305
"5238","FDQ27","OUT013",2270.378
"5239","FDT33","OUT046",2673.8528
"5240","FDC56","OUT045",2157.192
"5241","FDF14","OUT046",2411.8605
"5242","FDQ39","OUT017",3974.55968
"5243","NCM43","OUT017",2229.32033333333
"5244","FDS46","OUT035",1827.39906666667
"5245","FDI22","OUT049",3679.47712
"5246","NCE43","OUT045",3238.4512
"5247","FDZ36","OUT010",2200.13693860305
"5248","FDR13","OUT019",2200.13693860305
"5249","FDP46","OUT018",2200.13693860305
"5250","FDW56","OUT019",384.8324
"5251","FDB40","OUT017",2721.7904
"5252","FDM28","OUT018",2200.13693860305
"5253","FDV49","OUT013",4361.3229
"5254","NCS53","OUT018",2200.13693860305
"5255","FDO03","OUT049",4580.704
"5256","FDT15","OUT035",2471.7825
"5257","FDD33","OUT049",3950.1914
"5258","FDX13","OUT017",4316.15946666667
"5259","FDH60","OUT013",3191.67875
"5260","DRH51","OUT046",849.5608
"5261","NCL07","OUT049",479.376
"5262","FDW51","OUT045",2982.784
"5263","FDF21","OUT019",189.753
"5264","FDH26","OUT019",2200.13693860305
"5265","FDJ03","OUT049",886.8456
"5266","FDU35","OUT017",1947.465
"5267","DRL01","OUT018",2200.13693860305
"5268","FDE59","OUT045",602.2161
"5269","FDI60","OUT035",838.07575
"5270","DRH39","OUT035",1569.6235
"5271","FDK36","OUT049",862.71035
"5272","FDN52","OUT045",2200.13693860305
"5273","FDU12","OUT017",3743.92656
"5274","NCT05","OUT027",2200.13693860305
"5275","FDS37","OUT027",2200.13693860305
"5276","FDK24","OUT017",905.488
"5277","DRF36","OUT013",3949.08173333333
"5278","FDN46","OUT010",2200.13693860305
"5279","NCN06","OUT045",2989.1091
"5280","FDD59","OUT035",1518.024
"5281","FDM14","OUT045",1844.9318
"5282","FDO10","OUT018",2200.13693860305
"5283","FDU35","OUT013",1947.465
"5284","NCA30","OUT018",2200.13693860305
"5285","NCO41","OUT049",2093.941
"5286","FDI24","OUT046",3587.55233333333
"5287","FDZ16","OUT046",4972.8602
"5288","FDV47","OUT046",1522.0188
"5289","FDV16","OUT045",631.57788
"5290","FDZ22","OUT035",1414.825
"5291","FDO20","OUT010",2200.13693860305
"5292","FDW38","OUT013",862.8768
"5293","FDW52","OUT045",3617.9572
"5294","FDT43","OUT019",155.7972
"5295","NCS29","OUT045",4107.3202
"5296","NCC31","OUT017",2181.1608
"5297","FDA21","OUT017",3553.77408
"5298","FDQ55","OUT046",2418.8514
"5299","NCE54","OUT049",1474.61384
"5300","FDD45","OUT017",1796.3284
"5301","NCP17","OUT017",1182.4608
"5302","FDR47","OUT035",2926.191
"5303","DRM35","OUT013",3509.20986666667
"5304","FDR47","OUT019",585.2382
"5305","FDX19","OUT010",2200.13693860305
"5306","FDV22","OUT027",2200.13693860305
"5307","FDQ46","OUT027",2200.13693860305
"5308","DRO47","OUT045",2065.6445
"5309","FDB44","OUT010",2200.13693860305
"5310","FDN02","OUT010",2200.13693860305
"5311","FDW10","OUT045",5469.547
"5312","FDJ41","OUT019",1046.6376
"5313","FDM50","OUT046",998.7
"5314","FDW10","OUT035",5469.547
"5315","FDY48","OUT049",1614.8979
"5316","NCE30","OUT027",2200.13693860305
"5317","FDO04","OUT045",967.0745
"5318","FDQ26","OUT010",2200.13693860305
"5319","NCX29","OUT018",2200.13693860305
"5320","FDE39","OUT046",2741.0986
"5321","NCR54","OUT027",2200.13693860305
"5322","NCP55","OUT027",2200.13693860305
"5323","FDX22","OUT017",4137.72506666667
"5324","FDI05","OUT035",1529.78646666667
"5325","FDC51","OUT027",2200.13693860305
"5326","FDC10","OUT013",1245.26793333333
"5327","FDJ46","OUT045",2976.7918
"5328","FDV10","OUT010",42.6112
"5329","FDX12","OUT027",2200.13693860305
"5330","FDL43","OUT019",2200.13693860305
"5331","DRB13","OUT046",2798.85675
"5332","FDF59","OUT027",2200.13693860305
"5333","FDT35","OUT049",1845.5976
"5334","NCJ19","OUT035",1288.323
"5335","FDT35","OUT018",2200.13693860305
"5336","FDI48","OUT046",704.91575
"5337","DRC24","OUT019",2200.13693860305
"5338","NCZ05","OUT017",980.3905
"5339","FDJ57","OUT049",4643.955
"5340","FDX11","OUT017",3053.62512
"5341","FDE09","OUT035",1215.7508
"5342","NCK06","OUT049",1777.24213333333
"5343","DRE37","OUT017",2016.93013333333
"5344","FDV56","OUT046",755.0172
"5345","FDY43","OUT017",2200.13693860305
"5346","FDV35","OUT013",2999.20706666667
"5347","FDF05","OUT019",2200.13693860305
"5348","FDA36","OUT035",2128.5626
"5349","FDS13","OUT027",2200.13693860305
"5350","FDU47","OUT013",2388.2246
"5351","FDI36","OUT010",2200.13693860305
"5352","FDH48","OUT046",1190.1175
"5353","FDZ14","OUT013",1817.634
"5354","FDS46","OUT013",1827.39906666667
"5355","FDE21","OUT017",1506.0396
"5356","FDA26","OUT049",4271.4399
"5357","FDV12","OUT046",2200.69093333333
"5358","FDL46","OUT019",117.8466
"5359","FDN57","OUT013",3119.9388
"5360","NCJ18","OUT017",2204.33064
"5361","FDO36","OUT045",3235.788
"5362","FDX55","OUT018",2200.13693860305
"5363","FDT25","OUT019",2200.13693860305
"5364","FDD16","OUT049",1491.392
"5365","NCX18","OUT013",2946.165
"5366","NCG55","OUT018",2200.13693860305
"5367","NCV18","OUT049",2829.65
"5368","NCS18","OUT035",2277.86825
"5369","FDC37","OUT045",2679.845
"5370","FDE47","OUT046",1960.94745
"5371","DRG49","OUT019",488.6972
"5372","FDC39","OUT049",3669.8896
"5373","FDH24","OUT019",2200.13693860305
"5374","FDV39","OUT027",2200.13693860305
"5375","NCL17","OUT045",3087.09266666667
"5376","NCY53","OUT035",1864.24
"5377","FDH52","OUT013",866.8716
"5378","NCD19","OUT018",2200.13693860305
"5379","FDI44","OUT046",1493.16746666667
"5380","DRD49","OUT027",2200.13693860305
"5381","FDN08","OUT035",1944.4689
"5382","FDO20","OUT027",2200.13693860305
"5383","FDY02","OUT046",3331.21933333333
"5384","FDX23","OUT045",992.7078
"5385","FDX01","OUT017",1631.21
"5386","FDH20","OUT027",2200.13693860305
"5387","NCX41","OUT017",3034.7164
"5388","FDD21","OUT027",2200.13693860305
"5389","DRH11","OUT019",2200.13693860305
"5390","DRE60","OUT018",2200.13693860305
"5391","FDB10","OUT013",3072.667
"5392","FDH38","OUT013",2431.5016
"5393","NCL07","OUT018",2200.13693860305
"5394","FDD48","OUT046",2748.4224
"5395","NCT54","OUT027",2200.13693860305
"5396","FDF32","OUT027",2200.13693860305
"5397","DRH51","OUT045",849.5608
"5398","DRG03","OUT035",3306.6957
"5399","NCY42","OUT019",2200.13693860305
"5400","FDH32","OUT017",2316.984
"5401","NCJ06","OUT027",2200.13693860305
"5402","FDH47","OUT027",2200.13693860305
"5403","FDZ08","OUT018",2200.13693860305
"5404","FDK16","OUT017",1808.9786
"5405","DRG01","OUT018",2200.13693860305
"5406","NCM53","OUT027",2200.13693860305
"5407","NCB07","OUT035",3142.576
"5408","NCZ06","OUT035",3361.12485
"5409","FDU48","OUT049",922.7988
"5410","NCB55","OUT027",2200.13693860305
"5411","FDP15","OUT013",2200.13693860305
"5412","FDF17","OUT046",3208.04633333333
"5413","NCN06","OUT049",2989.1091
"5414","DRM48","OUT018",2200.13693860305
"5415","FDH10","OUT046",1307.79765
"5416","FDC60","OUT018",2200.13693860305
"5417","FDE35","OUT018",2200.13693860305
"5418","DRI23","OUT013",2406.867
"5419","NCR38","OUT013",4479.76872
"5420","FDP04","OUT035",980.0576
"5421","NCW17","OUT045",3212.485
"5422","FDX34","OUT017",2530.7058
"5423","NCK53","OUT045",2083.2882
"5424","NCO54","OUT010",165.7842
"5425","NCH55","OUT046",1981.86466666667
"5426","FDT44","OUT027",2200.13693860305
"5427","DRG49","OUT046",6230.8893
"5428","FDX46","OUT010",2200.13693860305
"5429","DRG36","OUT049",3422.212
"5430","FDU37","OUT049",1731.08
"5431","FDK10","OUT049",1318.284
"5432","DRF37","OUT027",2200.13693860305
"5433","FDC44","OUT035",1844.39916
"5434","FDP15","OUT046",2200.13693860305
"5435","FDZ27","OUT027",2200.13693860305
"5436","FDY22","OUT019",2200.13693860305
"5437","DRG51","OUT035",2384.5627
"5438","FDN58","OUT045",5155.2894
"5439","FDW01","OUT049",1600.9161
"5440","FDX24","OUT018",2200.13693860305
"5441","FDO51","OUT017",809.6128
"5442","FDJ52","OUT027",2200.13693860305
"5443","NCY06","OUT010",2200.13693860305
"5444","FDE20","OUT018",2200.13693860305
"5445","FDT23","OUT010",2200.13693860305
"5446","FDQ51","OUT046",803.6206
"5447","FDE35","OUT046",664.024533333333
"5448","FDB46","OUT013",4093.3384
"5449","NCG19","OUT035",2343.616
"5450","NCL06","OUT018",2200.13693860305
"5451","FDT36","OUT019",176.437
"5452","FDC56","OUT049",2157.192
"5453","FDJ26","OUT049",2350.9398
"5454","FDZ59","OUT017",4577.375
"5455","FDV11","OUT027",2200.13693860305
"5456","FDR13","OUT010",2200.13693860305
"5457","FDI15","OUT018",2200.13693860305
"5458","FDF47","OUT018",2200.13693860305
"5459","NCB54","OUT019",2200.13693860305
"5460","NCK19","OUT027",2200.13693860305
"5461","FDX16","OUT017",2846.295
"5462","FDL50","OUT045",1328.04906666667
"5463","NCE31","OUT035",470.85376
"5464","DRJ01","OUT049",1557.52813333333
"5465","FDE22","OUT013",2636.568
"5466","FDY20","OUT019",2200.13693860305
"5467","NCO14","OUT045",475.825066666667
"5468","NCR50","OUT017",2960.59066666667
"5469","DRM47","OUT017",3503.21766666667
"5470","FDO27","OUT010",2200.13693860305
"5471","FDJ20","OUT027",2200.13693860305
"5472","NCX17","OUT013",2213.785
"5473","FDG59","OUT049",530.9755
"5474","FDD52","OUT045",1702.7835
"5475","FDO48","OUT017",3315.684
"5476","FDC59","OUT019",127.8336
"5477","FDS15","OUT018",2200.13693860305
"5478","FDB47","OUT035",2299.6732
"5479","FDV14","OUT019",2200.13693860305
"5480","FDB27","OUT013",3448.844
"5481","FDA35","OUT035",2695.1584
"5482","FDN51","OUT018",2200.13693860305
"5483","FDO39","OUT019",2200.13693860305
"5484","FDB28","OUT049",2372.9112
"5485","DRJ25","OUT046",1215.30693333333
"5486","FDH46","OUT027",2200.13693860305
"5487","FDI10","OUT045",3190.1807
"5488","FDU21","OUT018",2200.13693860305
"5489","FDD09","OUT049",2852.2872
"5490","FDD10","OUT046",1784.344
"5491","FDN31","OUT010",2200.13693860305
"5492","FDA46","OUT018",2200.13693860305
"5493","FDM56","OUT046",1146.5076
"5494","FDF11","OUT010",2200.13693860305
"5495","FDS32","OUT018",2200.13693860305
"5496","NCM06","OUT013",2316.984
"5497","FDZ26","OUT045",3680.94188
"5498","FDO01","OUT013",1970.32413333333
"5499","FDJ46","OUT049",2976.7918
"5500","FDG26","OUT019",2200.13693860305
"5501","FDZ38","OUT035",4138.6128
"5502","NCO55","OUT013",2143.876
"5503","FDT60","OUT035",2270.378
"5504","FDW37","OUT049",1358.232
"5505","NCK42","OUT018",2200.13693860305
"5506","FDA45","OUT046",1881.99466666667
"5507","FDW55","OUT018",2200.13693860305
"5508","FDY44","OUT017",3011.63533333333
"5509","FDQ31","OUT017",1259.6936
"5510","FDM09","OUT049",1952.4585
"5511","FDH12","OUT018",2200.13693860305
"5512","NCQ43","OUT035",1070.07376
"5513","FDT33","OUT035",2673.8528
"5514","NCT41","OUT018",2200.13693860305
"5515","DRJ25","OUT010",2200.13693860305
"5516","NCQ41","OUT046",2926.191
"5517","NCN17","OUT049",1407.5012
"5518","DRO35","OUT027",2200.13693860305
"5519","FDU27","OUT018",2200.13693860305
"5520","FDY43","OUT027",2200.13693860305
"5521","FDG46","OUT035",2314.9866
"5522","DRL49","OUT018",2200.13693860305
"5523","NCB55","OUT049",592.562
"5524","FDK28","OUT049",7343.4411
"5525","FDO49","OUT045",834.9132
"5526","FDT03","OUT013",1699.7874
"5527","FDW33","OUT027",2200.13693860305
"5528","FDR02","OUT035",2334.9606
"5529","FDF50","OUT013",2956.152
"5530","FDA40","OUT018",2200.13693860305
"5531","NCT53","OUT018",2200.13693860305
"5532","FDY60","OUT035",2444.8176
"5533","FDP44","OUT027",2200.13693860305
"5534","NCQ50","OUT045",4530.90216
"5535","NCC30","OUT017",2230.43
"5536","FDQ60","OUT018",2200.13693860305
"5537","FDG41","OUT046",1510.47826666667
"5538","FDQ03","OUT046",2370.248
"5539","FDM03","OUT045",1893.75713333333
"5540","FDZ51","OUT018",2200.13693860305
"5541","DRF51","OUT035",834.9132
"5542","FDF39","OUT017",6487.11133333333
"5543","FDW52","OUT035",3617.9572
"5544","FDY22","OUT049",2253.0672
"5545","FDG14","OUT013",4022.7636
"5546","FDA57","OUT017",838.908
"5547","FDL45","OUT019",250.3408
"5548","FDX28","OUT046",1388.8588
"5549","NCQ54","OUT013",4126.9613
"5550","FDH40","OUT045",1543.3244
"5551","FDU52","OUT035",2503.408
"5552","FDT60","OUT010",123.8388
"5553","FDK08","OUT045",1281.88693333333
"5554","FDN04","OUT049",2676.516
"5555","FDE50","OUT013",4224.501
"5556","FDI16","OUT049",1118.544
"5557","FDM50","OUT049",998.7
"5558","NCV30","OUT049",1075.267
"5559","FDT44","OUT013",1590.9291
"5560","FDY60","OUT013",2444.8176
"5561","FDT56","OUT017",434.4345
"5562","FDV58","OUT018",2200.13693860305
"5563","FDU04","OUT013",2355.6004
"5564","NCN05","OUT027",2200.13693860305
"5565","FDI53","OUT018",2200.13693860305
"5566","FDD34","OUT046",2446.815
"5567","FDW47","OUT027",2200.13693860305
"5568","FDT51","OUT027",2200.13693860305
"5569","FDO27","OUT013",1150.5024
"5570","NCQ18","OUT018",2200.13693860305
"5571","NCW05","OUT013",3215.814
"5572","FDI15","OUT010",529.9768
"5573","NCH43","OUT010",215.7192
"5574","FDT40","OUT049",1271.678
"5575","NCG19","OUT017",2343.616
"5576","NCM30","OUT035",629.5139
"5577","FDB38","OUT017",2876.256
"5578","FDB22","OUT046",2665.8632
"5579","FDC58","OUT046",498.0184
"5580","NCI29","OUT013",1418.154
"5581","FDA23","OUT010",2200.13693860305
"5582","DRG48","OUT013",2381.5666
"5583","FDV21","OUT013",3880.2824
"5584","NCG18","OUT019",205.0664
"5585","FDG40","OUT045",628.1823
"5586","FDU24","OUT018",2200.13693860305
"5587","FDA22","OUT049",3676.5476
"5588","FDY35","OUT046",796.2968
"5589","FDJ15","OUT045",4134.618
"5590","NCW18","OUT018",2200.13693860305
"5591","FDK56","OUT018",2200.13693860305
"5592","FDF44","OUT046",3088.42426666667
"5593","FDP51","OUT049",2014.7108
"5594","FDU22","OUT027",2200.13693860305
"5595","FDM28","OUT017",2381.8995
"5596","NCL42","OUT046",5962.01706666667
"5597","FDJ15","OUT019",2200.13693860305
"5598","FDI32","OUT018",2200.13693860305
"5599","DRL11","OUT046",2735.1064
"5600","DRO59","OUT018",2200.13693860305
"5601","FDA07","OUT019",122.5072
"5602","NCO53","OUT013",2572.6512
"5603","FDO21","OUT045",2700.4848
"5604","FDW39","OUT045",2528.93033333333
"5605","NCV17","OUT013",2885.5772
"5606","FDE22","OUT046",2636.568
"5607","NCB06","OUT018",2200.13693860305
"5608","DRF48","OUT017",1496.7184
"5609","FDB05","OUT013",3467.4864
"5610","FDP28","OUT027",2200.13693860305
"5611","FDP23","OUT046",2975.4602
"5612","NCS41","OUT018",2200.13693860305
"5613","FDS40","OUT018",2200.13693860305
"5614","FDA16","OUT017",2652.5472
"5615","FDN20","OUT035",3032.0532
"5616","FDF04","OUT027",2200.13693860305
"5617","DRG36","OUT018",2200.13693860305
"5618","FDW16","OUT018",2200.13693860305
"5619","FDU09","OUT017",1255.6988
"5620","FDW01","OUT046",1600.9161
"5621","FDB15","OUT045",4376.70288
"5622","NCJ17","OUT049",1136.29866666667
"5623","NCT18","OUT018",2200.13693860305
"5624","FDG16","OUT018",2200.13693860305
"5625","FDP27","OUT017",3921.562
"5626","FDQ44","OUT027",2200.13693860305
"5627","FDL50","OUT027",2200.13693860305
"5628","FDW57","OUT027",2200.13693860305
"5629","FDS34","OUT013",1280.83275
"5630","NCV30","OUT035",1075.267
"5631","FDD26","OUT018",2200.13693860305
"5632","FDA03","OUT045",2442.32085
"5633","FDS27","OUT018",2200.13693860305
"5634","FDM12","OUT013",1695.7926
"5635","NCV42","OUT027",2200.13693860305
"5636","NCS41","OUT046",2388.8904
"5637","FDN56","OUT018",2200.13693860305
"5638","DRK59","OUT046",2577.9776
"5639","NCG18","OUT046",2614.5966
"5640","NCN26","OUT017",2255.7304
"5641","FDI60","OUT027",2200.13693860305
"5642","NCI43","OUT049",719.064
"5643","NCL17","OUT049",3087.09266666667
"5644","FDQ19","OUT019",242.3512
"5645","FDY43","OUT049",2200.13693860305
"5646","FDR36","OUT049",702.58545
"5647","FDJ58","OUT049",3650.2485
"5648","DRY23","OUT045",543.2928
"5649","FDK26","OUT027",2200.13693860305
"5650","DRH03","OUT045",838.908
"5651","FDC10","OUT010",120.5098
"5652","FDD23","OUT013",3648.2511
"5653","FDP32","OUT045",1875.72505
"5654","FDO31","OUT035",1438.128
"5655","FDQ57","OUT013",2563.33
